Code,Product Name,Unit,Current Stock,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
10026827,AMUL KOOL ROSE 180ML,PCS,17,0,20,17.8,20,HINDUSTAN UNILEVER LTD,,,8901262152235
10026840,AMUL LASSI 200ML,PCS,50,0,15,13.5,15,HINDUSTAN UNILEVER LTD,,,8901262200189
10024850,AMUL LASSI 250ml,PACK,57,0,20,0,20,AMUL,,,8901262151696
10027913,AMUL LASSI ROSE 250ML,PCS,5,0,25,18.75,24,HINDUSTAN UNILEVER LTD,,,8901262151849
10015665,AMUL Malai Paneer 200Gm 64/-,PACK,21,70,75,0,72,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262180016
10016375,AMUL Masti ButterMilk 200ml,PACK,116,0,12,0,12,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262200196
10029105,AMUL MILK 500ML,PCS,5,0,25,24.5,25,HINDUSTAN UNILEVER LTD,,,8901262260138
10027154,AMUL MILK CHOCOLATE 12G,PCS,23,0,10,8.33,10,HINDUSTAN UNILEVER LTD,,,8901262071598
10027878,AMUL MILK CHOCOLATE 40G,PCS,24,0,25,20.83,24,HINDUSTAN UNILEVER LTD,,,8901262070010
10028364,AMUL MILK SHAKE 180ML,PCS,2,0,25,22.24,24,HINDUSTAN UNILEVER LTD,,,8901262152419
10026831,AMUL MILK SHAKE 200ML,PCS,2,0,25,22.25,25,HINDUSTAN UNILEVER LTD,,,8901262152212
10009612,AMUL Mithai Mate 400gm 88/-,PACK,1,0,106,0,105,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262120029
10022299,AMUL MOTI MILK 500ML,PACK,6,0,28,0,28,GUJARAT CO OPERATIVE MILK,,,8901262151368
10028885,AMUL PIZZA CHEESE 200G,PCS,10,0,105,96.39,102,HINDUSTAN UNILEVER LTD,,,8901262020435
10026835,AMUL PRO 200L,PCS,1,0,25,22.25,24,HINDUSTAN UNILEVER LTD,,,8901262150569
10026600,AMUL PURE GHEE 1LTR,PCS,6,0,485,485,465,GENERAL,,,8901262030700
10027875,AMUL PURE GHEE 200ML,PCS,4,0,108,102.48,105,HINDUSTAN UNILEVER LTD,,,8901262030458
10027155,AMUL SHRIKHAND 100G,PCS,4,0,25,22.32,25,HINDUSTAN UNILEVER LTD,,,8901262040051
10026832,AMUL SMOOTHIES 200ML,PCS,2,0,30,22.25,30,HINDUSTAN UNILEVER LTD,,,8901262151771
10026869,AMUL SPRAY 500g,PCS,3,0,190,190,188,HINDUSTAN UNILEVER LTD,,,8901262080040
10000729,AMUL Spray Milk Powder 500gm 185/-,PACK,3,0,205,0,200,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262080033
10028366,AMUL SUGAR FREE 150GM,PCS,1,0,125,100,120,HINDUSTAN UNILEVER LTD,,,8901262071048
10007735,AMUL Taaza 1ltr 60/-,PACK,156,0,64,0,63,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262150064
10018683,AMUL TAAZA 200ML,PACK,3,0,14,0,14,GENERAL,,,8901262150088
10016157,AMUL Taaza 500ml,PACK,1,0,33,0,33,MOTHER DAIRY FRUIT & VEGETABLE PVT LTD,,,8901262150217
10028169,AMUL TAAZA 500Ml,PCS,-199,0,22,21.5,22,HINDUSTAN UNILEVER LTD,,,8901262260718
10027146,AMUL TRU,PCS,-3,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8901262152297
10026838,AMUL TRU 200ML,PCS,1,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8901262152273
10026839,AMUL TRU FRUIT 890126215229718,PCS,5,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8901262152274
10026837,AMUL TRU FRUIT NUTRTION 180ML,PCS,2,0,10,9,10,HINDUSTAN UNILEVER LTD,,,8901262152266
10028408,AMULBUTTERMILK,PCS,-17,0,12,11,12,HINDUSTAN UNILEVER LTD,,,8901262200004
10026844,AMULS MIL PWODER 13.5G,PCS,9,0,5,4.62,5,HINDUSTAN UNILEVER LTD,,,8901262080286
10026856,AMULS PRAY 24G,PCS,1,0,10,9.25,10,HINDUSTAN UNILEVER LTD,,,8901262080279
10028883,AMULSPRAY MILK SUBSTITUTE 1KG,PCS,2,0,395,368.14,385,HINDUSTAN UNILEVER LTD,,,8901262080019
10027159,AMULYA 24G,PCS,12,0,10,9.25,10,HINDUSTAN UNILEVER LTD,,,8901262090414
10018338,AMULYA 500G,PACK,4,0,212,0,200,GENERAL,,,8901262090339
10026858,AMULYA DAIRY WHITENER 1Kg,PCS,2,0,410,354.16,380,HINDUSTAN UNILEVER LTD,,,8901262090315
10028743,ANCHER BRISH,PCS,9,0,13,5.9,10,HINDUSTAN UNILEVER LTD,,,8904000926235
10028747,ANCHOR HAND WASH 900ML,PCS,1,0,108,83,90,HINDUSTAN UNILEVER LTD,,,8904000905100
10028744,ANCHOR SOAP,PCS,9,0,10,7.64,10,HINDUSTAN UNILEVER LTD,,,8904000970429
10026062,ANGIR,PCS,-1,0,490243.08,0,411804.19,DHARA,,,AANGIR190
10018056,ANJEER 250 GM,PACK,-1,0,0,0,0,GENERAL,,,99901000000240
10026404,ANJEER \,PCS,-8,0,540,380,400,GENERAL,,,ANJEER380
10027856,ANTI DAND RUF HAIR FALL CREAM 100ML,PCS,1,0,80,64,75,HINDUSTAN UNILEVER LTD,,,8901138836177
10027857,ANTI DANDRUF CONDITIONER 100mL,PCS,2,0,90,72,85,HINDUSTAN UNILEVER LTD,,,8901138838515
10026028,AP SPECAIL 12g,PCS,2,0,30,21,28,HALDIRAMS,,,AP21
10027102,AP SPECIAL,PCS,14,0,30,20,28,HINDUSTAN UNILEVER LTD,,,SPACIAL20
10011083,APPY APPLE DRINK 10/-,PACK,15,0,10,0,10,PARLE AGRO,,,8902579103408
10007316,APPY FIZZ 1000M,PACK,15,0,58,0,58,PARLE AGRO,,,8902579131036
10022908,APPY FIZZ 600ML,PACK,8,0,30,0,30,PARLE AGRO,,,8902579000004
10007314,APPY FIZZE 250M,PACK,29,0,15,0,15,PARLE AGRO,,,8902579131005
10024434,APPY PIZZ 160 ML,PACK,59,0,10,0,10,EPICU AGRO PRODUCTS,,,8902579000196
10028392,APRICOTS 200g,PCS,5,0,290,231.19,250,HINDUSTAN UNILEVER LTD,,,8906008351477
10005343,AQUA FRESH 75g,PACK,1,0,25,0,24,PATANJALI AYURVED LTD.,,,8904109450181
10026749,AQUAFINA WATER 1L,PCS,263,10.42,20,10.42,20,HINDUSTAN UNILEVER LTD,,,8902080504060
10027368,AQUAWHAITE,PCS,-1,0,59,53,55,HINDUSTAN UNILEVER LTD,,,8904174501276
10026451,AQUAWHITE,PCS,10,0,12,6,10,GENERAL,,,8904174502228
10028293,ARE COOL 10G,PCS,6,0,55,47.49,52,HINDUSTAN UNILEVER LTD,,,8901023021954
10026820,ARIEL 2KG + 1KG FREE,PCS,5,0,560,471.84,520,HINDUSTAN UNILEVER LTD,,,4902430914109
10027648,ARIEL 500G+200g 1KG,PCS,-7,0,135,128,130,HINDUSTAN UNILEVER LTD,,,4902430292917
10026809,ARIEL 500G+200G FREE,PCS,28,0,135,113.73,125,HINDUSTAN UNILEVER LTD,,,4902430294102
10027912,ARIEL 500GM,PCS,-2,0,130,122,128,HINDUSTAN UNILEVER LTD,,,4902430840804
10027661,ARIEL 500Ml,PCS,-1,0,99,84.34,95,HINDUSTAN UNILEVER LTD,,,4902430901468
10019893,ARIEL 750 ML,PACK,3,0,260,0,250,GENERAL,,,4902430736077
10026817,ARIEL COLOUR CARE 1.5KG,PCS,12,0,280,235.92,255,HINDUSTAN UNILEVER LTD,,,4902430294041
10024655,ARIEL COMPLETE  PW 1.5kg,PACK,-1,0,270,0,255,P & G,,,4902430879330
10025863,ARIEL COMPLETE 1.5 KG,PCS,6,0,280,0,280,HINDUSTAN UNILEVER LTD,,,4902430904384
10026818,ARIEL COMPLETE 2 KG + 1kG FREE,PCS,4,0,580,488.7,520,HINDUSTAN UNILEVER LTD,,,4902430294201
10026811,ARIEL FRONT LOAD 500G,PCS,48,0,130,109.53,120,HINDUSTAN UNILEVER LTD,,,49024308408044902430791497
10026802,ARIEL FRONT LOAD IKG,PCS,16,0,230,193.78,215,HINDUSTAN UNILEVER LTD,,,4902430290098
10027658,ARIEL MATIC 1.5L,PCS,4,0,320,272.59,300,HINDUSTAN UNILEVER LTD,,,4902430894555
10026788,ARIEL MATIC 1Kg,PCS,2,0,210,185,200,HINDUSTAN UNILEVER LTD,,,4902430400442
10026789,ARIEL MATIC 1L,PCS,1,0,235,207,225,HINDUSTAN UNILEVER LTD,,,4902430400749
10026787,ARIEL MATIC 500Ml,PCS,3,0,105,92.33,100,HINDUSTAN UNILEVER LTD,,,49024304016304902430899377
10026790,ARIEL MATIC 500Ml,PCS,-1,0,120,106,115,HINDUSTAN UNILEVER LTD,,,4902430401760
10027810,ARIEL MATIC 500ML,PCS,1,0,105,92.33,100,HINDUSTAN UNILEVER LTD,,,4902430401630
10026814,ARIEL PERFACT WASH 500g,PCS,77,0,62,54.54,60,HINDUSTAN UNILEVER LTD,,,4902430672092
10025865,ARIEL POWEDER 500,PCS,1,0,62,56,60,HINDUSTAN UNILEVER LTD,,,4902430821766
10026801,ARIEL TOP LOAD 1Kg,PCS,18,0,210,176.94,200,HINDUSTAN UNILEVER LTD,,,4902430291835
10026810,ARIEL TOP LOAD 500G,PCS,46,0,119,100.27,110,HINDUSTAN UNILEVER LTD,,,4902430791496
10024458,ARIEL WASH 80GM,PACK,11,0,10,0,10,SHRINATH ROTOPACK,,,4902430845335
10026505,ARIL 500G+200G,PCS,4,0,135,125,135,GENERAL,,,4902430836807
10026819,ARIL COMPLETE 1.5Kg,PCS,11,0,280,235.95,250,HINDUSTAN UNILEVER LTD,,,4902430294164
10028934,ARIL MATIC 500ML = 500G,PCS,1,0,125,106.48,120,HINDUSTAN UNILEVER LTD,,,4987176028778
10028005,ARJUN AMLA JUICE 500ML,PCS,2,0,80,66.67,75,HINDUSTAN UNILEVER LTD,,,8904109467622
10027208,AROGYA VATI 40Gm,PCS,8,0,60,51.75,58,HINDUSTAN UNILEVER LTD,,,8904109420139
10027094,ASHOK GHEE 1l,PCS,2,0,450,360.16,390,HINDUSTAN UNILEVER LTD,,,8927100002623
10025858,ASHOK GHEE 200GM,PCS,3,0,100,84,95,FSSAI,,,8927020000549
10028609,ASSORTED COOKIES 300Gm,PCS,2,0,200,159.99,185,HINDUSTAN UNILEVER LTD,,,8906018764281
10028610,ASSORTED COOKIES 450G/20G,PCS,2,0,400,320,345,HINDUSTAN UNILEVER LTD,,,8906018764335
10028611,ASSORTED COOKIES 450Gm,PCS,2,0,300,240,265,HINDUSTAN UNILEVER LTD,,,8906018764298
10020695,ATTA NOODLES DESI MASALA,PACK,3,0,10,0,10,GENERAL,,,8904109409899
10020697,ATTA NOODLES YUMMY MASALA,PACK,-3,0,10,0,10,GENERAL,,,8904109409882
10016092,Avig Chandan Agarbatti 150Gm,PACK,2,0,65,0,45,ANANT PRODUCTS,,,8906049572237
10016090,Avig Mogra Agarbatti 150Gm,PACK,4,0,65,0,45,ANANT PRODUCTS,,,8906049572251
10007178,AVIG PLUS SET 3*160G 30/-,PACK,23,0,30,0,28,BHASKAR VENKATESH PRODUCTS PVT. LTD.,,,8908000028197
10005565,Avig Sabke Sai Dhoop Mix 10s,PACK,228361,0,15,0,10,ANANT PRODUCTS,,,8906049571650
10018284,AXE DENIM SHAVING CR.,PACK,7,0,40,0,38,GENERAL,,,8901030611261
10024577,AXE TEMPTATION LOTION 100ml,PACK,3,0,225,0,200,HUL,,,8901030611209
10028546,BABA GAJAK 250Gm,PCS,1,0,65,45,55,HINDUSTAN UNILEVER LTD,,,718598063177
10028707,BABOOL 175G,PCS,3,0,55,47.5,53,HINDUSTAN UNILEVER LTD,,,8901207036897
10027205,BABOOL PAST 175G,PCS,6,0,55,55,52,HINDUSTAN UNILEVER LTD,,,8901207032721
10027916,BABUR GULABARI 250ML,PCS,2,0,75,64.96,72,HINDUSTAN UNILEVER LTD,,,
10020320,BABY OIL 100 ML,PACK,1,0,110,0,105,GENERAL,,,8901012116715
10027422,BABY RUB 10ML,PCS,4,0,40,36,39,HINDUSTAN UNILEVER LTD,,,BABY36
10019928,BABY SAFFRON .5GM,PACK,-5,0,150,0,80,GENERAL,,,89002292
10019927,BABY SAFFRON 1GM,PACK,-8,0,290,0,150,GENERAL,,,89002308
10027722,BABY WET WIPS 72 N,PCS,3,0,139,72.21,110,HINDUSTAN UNILEVER LTD,,,8904117401052
10026060,BADAM,PCS,-101,0,180,0,80,DHARA,,,70660521023
10026217,BADAM,PCS,-1,0,400,330,350,NILONs,,,100090
10019433,BADAM 100GM,PACK,1,0,80,67,72,GENERAL,,,BADAM67
10027886,BADAM 100Gm,PCS,6,0,100,58,70,HINDUSTAN UNILEVER LTD,,,BADAM58
10028597,BADAM 100GM,PCS,11,0,80,60,70,HINDUSTAN UNILEVER LTD,,,BADAM60
10026264,BADAM 250gm,PCS,-33,0,70,160,175,NILONs,,,BADAM160
10026852,BADAM 250Gm,PCS,-303,0,210,50,170,HINDUSTAN UNILEVER LTD,,,BADAM150
10028544,BADAM 250Gm,PCS,7,0,300,150,170,HINDUSTAN UNILEVER LTD,,,8934266325428
10028880,BADAM 250Gm,PCS,-50,0,210,135,150,HINDUSTAN UNILEVER LTD,,,BADAM135
10026410,BADAM 500g,PCS,-1,0,200,325,170,GENERAL,,,8906036171252
10026206,BADAM 500gm,PCS,10,0,0,330,360,NILONs,,,800100090
10026985,BADAM 500GM,PCS,-14,0,500,320,240,HINDUSTAN UNILEVER LTD,,,8925468132518
10027176,BADAM 500GM,PCS,-43,0,420,297.5,330,HINDUSTAN UNILEVER LTD,,,BADAM298
10028881,BADAM 500GM,PCS,1,0,420,270,290,HINDUSTAN UNILEVER LTD,,,BAMD270
10026702,BADI 200GM,PCS,-327,0,45,18,20,HINDUSTAN UNILEVER LTD,,,BADI18
10027016,BADI 200Gm,PCS,-6,0,50,35,42,HINDUSTAN UNILEVER LTD,,,BADI35
10028352,BADI 200GM,PCS,-8,0,60,50,55,HINDUSTAN UNILEVER LTD,,,BADHI 50
10028439,BADI 200GM,PCS,-13,0,60,50,55,HINDUSTAN UNILEVER LTD,,,BADI50
10027065,BADI IILAICHI 50Gm,PCS,-1,0,60,45,50,HINDUSTAN UNILEVER LTD,,,IELAICHI45
10027320,BADI IILAICHI 50Gm,PCS,-50,0,70,45,50,HINDUSTAN UNILEVER LTD,,,IILAII50
10028156,BADI IILICHI 100GM,PCS,-5,0,140,80,90,HINDUSTAN UNILEVER LTD,,,IILAII80
10026432,BADSH MUMBAI BHAJI MASALA 100g,PCS,3,0,70,0,60,GENERAL,,,BADSHA
10026375,BAGAR 500g,PCS,18,0,75,47.5,60,GENERAL,,,8908004796016
10027776,BAILLEY 1 L,PCS,11,0,20,11.25,16,HINDUSTAN UNILEVER LTD,,,8902579203016
10028560,BAILY 500ML,PCS,96,8.09,10,8.09,10,HINDUSTAN UNILEVER LTD,,,8902579107048
10028336,BAJAJ,PCS,-3,0,10,8,10,HINDUSTAN UNILEVER LTD,,,8906014765039
10000520,BAJAJ Almond Drop 100ml,PACK,7,58,65,58,63,BAJAJ,,,8906014765961
10005541,BAJAJ Almond Drop 200ml,PACK,20,0,125,0,120,BAJAJ,,,8906014765978
10000514,BAJAJ Almond Drop 500ml,PACK,11,0,280,0,265,BAJAJ,,,8906014765992
10000519,BAJAJ Almond Drop 50ml,PACK,19,31.5,35,31.5,34,BAJAJ,,,8906014765947
10029084,BAJAJ ALMONDS,PCS,6,0,125,110,118,HINDUSTAN UNILEVER LTD,,,8906014767156
10029085,BAJAJ ALMONDS 300ML,PCS,3,0,75,60.14,70,HINDUSTAN UNILEVER LTD,,,8906014767149
10000516,BAJAJ AMLA 80ml 20/-,PACK,12,0,20,0,19,BAJAJ,,,8906014767118
10028614,BAKACT 16LTR,PCS,5,0,165,86,120,HINDUSTAN UNILEVER LTD,,,SPL00027
10028221,BAKERY COOKIES 300Gm,PCS,5,0,60,38,50,HINDUSTAN UNILEVER LTD,,,8901262050099
10028634,BAKET 5LTR,PCS,4,0,163,81,120,HINDUSTAN UNILEVER LTD,,,8904236442080
10026454,BAKING POWDER 100G,PCS,-30,0,27,18,25,GENERAL,,,8908008948022
10027231,BAKING POWDER 100Gm,PCS,5,0,30,21,26,HINDUSTAN UNILEVER LTD,,,8907065096080
10027564,BAKING SODA,PCS,4,0,30,26,30,HINDUSTAN UNILEVER LTD,,,8907065096073
10028615,BAKKET 18LTR,PCS,12,0,201,115,150,HINDUSTAN UNILEVER LTD,,,SPL00028
10028455,BAKRI COOKIES 300GM,PCS,-1,0,60,36,45,HINDUSTAN UNILEVER LTD,,,GOLD36
10026252,BALAJI KAJU,PCS,1,0,350,175,200,NILONs,,,856945875865
10026088,BALAJI SOYA BEAN OIL 1l,PCS,1,0,130,82,85,GENERAL,,,8908011755020
10027987,BALL PEN 5N,PCS,3,0,25,17,20,HINDUSTAN UNILEVER LTD,,,89041559070738907234501675
10026987,BAM21 12G,PCS,3,0,30,21,28,HINDUSTAN UNILEVER LTD,,,BAM 21.00
10025347,Bambino VERMICILI 150gm,PACK,2,0,16,0,15,Bambino Agro Industries Ltd.,,,8904287001021
10028022,BANANA CCHIPS 2000GM,PCS,-11,0,55,36,45,HINDUSTAN UNILEVER LTD,,,MASALA36
10028191,BANANA CHIPPS 200Gm,PCS,-98,0,80,40,60,HINDUSTAN UNILEVER LTD,,,BANANA40
10026406,BANANA CHIPS 50G,PCS,1,0,45,30,35,GENERAL,,,AJWAIN30
10028122,BANANA CHIPS 50GM,PCS,-6,0,30,15,20,HINDUSTAN UNILEVER LTD,,,BANANA15
10028300,BANANA CHIPS 50Gm,PCS,-20,0,30,20,25,HINDUSTAN UNILEVER LTD,,,BANANA20
10027688,BANARASI PAAN 30 PCS,PCS,-14,0,150,120,150,HINDUSTAN UNILEVER LTD,,,PAN120
10027924,BAR ONE 10% EXTRA,PCS,10,0,10,8.97,10,HINDUSTAN UNILEVER LTD,,,8901058869859
10028726,BAR ONE 22G,PCS,19,0,10,8.97,10,HINDUSTAN UNILEVER LTD,,,8901058875218
10019143,BARBATI DANA (1000 GM),KG,-1,0,80,0,70,BHOLA AYODHYA,,,99901000000901
10026236,BARIK KHOPRA 250g,PCS,11,0,0,40,45,NILONs,,,SKHOPRA40
10028277,BARIK SEV 200g,PCS,-1,0,40,33,35,HINDUSTAN UNILEVER LTD,,,BARIK33
10027116,BARIK SOANF 500Gm,PCS,1,75,120,75,100,HINDUSTAN UNILEVER LTD,,,8697420690595
10028040,BARIK SONF 200GM,PCS,-8,0,60,40,45,HINDUSTAN UNILEVER LTD,,,SONF40
10026888,BARK SOFF 250G,PCS,-2,0,30,23,25,HINDUSTAN UNILEVER LTD,,,BARIK SOFF23
10026068,BASURI POHA 1Kg,PCS,2,0,60,37,40,GENERAL,,,8908006853069
10028586,BATASHE 200GM,PCS,-3,0,20,10,15,HINDUSTAN UNILEVER LTD,,,BATASH10
10028862,BATING MAG,PCS,8,0,52,23,35,HINDUSTAN UNILEVER LTD,,,8906035904110
10026352,BAWOL PLASTIC,PCS,10,0,0,6,8,HINDUSTAN UNILEVER LTD,,,BAWOL6
10027972,BAYGON COCKROACH KILLER 320ML,PCS,2,0,160,134.64,150,HINDUSTAN UNILEVER LTD,,,8904271200379
10028274,BAYGON MOSQUITO & FLY KILLLER 625ML,PCS,2,0,266,223.9,250,HINDUSTAN UNILEVER LTD,,,8904271200294
10024889,BAYGON MOSQUITO KIL 400ml,PACK,2,0,182,0,165,AERO INDUSTRIES,,,8904271200287
10028967,BAZLLER,PCS,4,0,70,55,65,HINDUSTAN UNILEVER LTD,,,8906029309068
10028965,bell,PCS,6,0,10,8.26,10,HINDUSTAN UNILEVER LTD,,,8908000028661
10028013,BELLAN,PCS,-4,0,50,20,35,HINDUSTAN UNILEVER LTD,,,BELLAN20
10007174,BELLL SOAP,PACK,9,0,92,0,75,BHASKAR VENKATESH PRODUCTS PVT. LTD.,,,8908000028111
10026071,BESAN,PCS,-651,0,55,30,35,GENERAL,,,MANANA BESAN
10026424,BESAN,PCS,-10,0,55,33,35,GENERAL,,,886222
10018727,BESAN 500G,PACK,-2,0,40,30,35,GENERAL,,,BESAN30
10026266,BESAN 500g,PCS,2,0,0,31,33,NILONs,,,BESAN31
10028365,BEST WISHES 150G,PCS,4,0,100,80,95,HINDUSTAN UNILEVER LTD,,,8901262071536
10026030,BETTER CAKE 200g,PCS,7,0,45,36,40,SANJAY CAKE,,,BUTTER36
10026250,BHAGAR,PCS,-3,0,50,40,45,NILONs,,,BHAGAR40
10009891,BHASHKAR SALT 1KG,PACK,718154,0,16,7,10,BHASKAR VENKATESH PRODUCTS PVT. LTD.,,,8908000028081
10029040,BHAVNAGARI GATHIYA 28G,PCS,34,0,5,3.75,5,HINDUSTAN UNILEVER LTD,,,8906023656250
10027617,bhujia sev 400G,PCS,7,0,90,77.8,85,HINDUSTAN UNILEVER LTD,,,8904004400083
10027630,BIG BOSS 40G,PCS,16,0,25,14.4,22,HINDUSTAN UNILEVER LTD,,,8906049570011
10027141,BIG BOSS AAGARBATI,PCS,7,0,65,37,45,HINDUSTAN UNILEVER LTD,,,8906049573081
10027140,BIG BOSS AGARBATI 100g,PCS,6,0,60,39,50,HINDUSTAN UNILEVER LTD,,,8906049573036
10026568,BIRYANI MASALA 50G,PCS,10,0,66,50.75,57,GENERAL,,,8901662025214
10026962,BIRYANI MASLA 10g,PCS,17,0,10,7.5,10,HINDUSTAN UNILEVER LTD,,,8901662025207
10020060,BISLERI 1Lr(160/- pati),PACK,180,0,20,0,20,GENERAL,,,8906017290040
10029034,BITZZ MASALA 28G,PCS,34,0,5,3.76,5,HINDUSTAN UNILEVER LTD,,,8906023656977
10029036,BITZZ TOMAT 28G,PCS,31,0,5,3.75,5,HINDUSTAN UNILEVER LTD,,,8906023656960
10028393,BLACK DATS 400Gm,PCS,3,0,225,179.35,200,HINDUSTAN UNILEVER LTD,,,8906008351545
10027336,BLACK PEPER 50G,PCS,4,0,90,67.99,75,HINDUSTAN UNILEVER LTD,,,8901662038252
10028798,BLACK PEPPER GRINDER 50G,PCS,2,0,159,119.25,130,HINDUSTAN UNILEVER LTD,,,8908001105019
10028193,BLADS 5N,PCS,-4,0,8,4,7,HINDUSTAN UNILEVER LTD,,,BLADES4
10028575,BLUEBERRY CAKE 225g,PCS,2,0,90,75,85,HINDUSTAN UNILEVER LTD,,,8901905021287
10028163,BODY LOOFAH 3 IN ONE,PCS,4,0,121,60,90,HINDUSTAN UNILEVER LTD,,,8901809007110
10026494,BONAZA 1+1,PCS,-1,0,300,0,300,GENERAL,,,8904119601245
10027415,BOORM,PCS,5,0,155,50,60,HINDUSTAN UNILEVER LTD,,,8906063220206
10027047,BOOT POLISH BRUSH,PCS,-4,0,40,25,35,HINDUSTAN UNILEVER LTD,,,BRISH25
10002265,BORO PLUS Antiseptic Cream 19gm,PACK,12,0,38,0,37,Emami Limited,,,8901248101103
10002263,BORO PLUS Antiseptic Cream 40ml,PACK,13,0,70,0,68,Emami Limited,,,8901248101110
10025605,BORO PLUS CREAM 80ml,PACK,10,0,115,0,110,EMAMI,,,8901248101424
10025802,Boro Plus Doodh Kesar BL 1+1,PCS,12,0,270,150,260,Emami Limited,,,8901248126335
10029069,BORO SAFE 12G,PCS,21,0,7,5.97,6,HINDUSTAN UNILEVER LTD,,,8904109463914
10007958,BOROLINE,PACK,22,0,10,0,10,G.D. PHARMACY,,,8901531300084
10007959,BOROLINE 10GM 20/-,PACK,1,0,25,0,24,G.D. PHARMACY,,,8901531300039
10018290,BOROLINE 40GM,PACK,6,0,70,0,68,GENERAL,,,8901531300022
10006368,BOROLINE Tube 20GM,PACK,13,0,38,0,37,G.D. PHARMACY,,,8901531300015
10014065,BOROLINE ULTRA SMOOTH 20 GM 40/-,PACK,3,0,45,0,40,G.D. PHARMACY,,,8901531300091
10014066,BOROLINE ULTRA SMOOTH 40 GM 70/-,PACK,3,0,80,0,78,G.D. PHARMACY,,,8901531300107
10026359,BOTTEL BRUSH,PCS,12,8,0,8,10,HINDUSTAN UNILEVER LTD,,,BOTELL08
10028807,BOUBLEMINT 33.6G,PCS,6,0,50,46.61,49,HINDUSTAN UNILEVER LTD,,,8906002488520
10028582,BOUNCE COUBLE 36G,PCS,2,0,5,4.45,4.8,HINDUSTAN UNILEVER LTD,,,8901725110727
10028583,BOUNCE DOUBLE 36G,PCS,4,0,5,4.46,5.85,HINDUSTAN UNILEVER LTD,,,8901725110772
10028584,BOUNCE DOUBLE CREAMS 36G,PCS,8,0,5,4.46,4.85,HINDUSTAN UNILEVER LTD,,,8901725110758
10027362,BOUNTY 57G,PCS,11,0,50,44.25,49,HINDUSTAN UNILEVER LTD,,,40111216
10027686,BOURN VITA 120G,PCS,2,0,30,27.28,30,HINDUSTAN UNILEVER LTD,,,7622201137588
10027297,BOURN VITA 1Kg,PCS,7,0,410,379.63,395,HINDUSTAN UNILEVER LTD,,,7622201423193
10027301,BOURN VITA 200G,PCS,1,0,139,128.71,135,HINDUSTAN UNILEVER LTD,,,7622210998293
10026285,BOURN VITA 2Kg,PCS,1,0,710,525,560,CADBURY,,,B07FS7C7B8
10024485,BOURN VITA 500g,PACK,1,0,204,0,190,CADBURY,,,8901233035147
10027388,BOURN VITA 500G,PCS,10,0,223,206.48,215,HINDUSTAN UNILEVER LTD,,,7622201423155
10026604,BOURN VITA 500Gm,PCS,12,0,209,195,205,GENERAL,,,7622201423131
10027298,BOURN VITA 500Gm,PCS,2,0,231,213.89,225,HINDUSTAN UNILEVER LTD,,,8901233035253
10027296,BOURN VITA 750G,PCS,3,0,302,299,292,HINDUSTAN UNILEVER LTD,,,7622201151416
10024770,BOURN VITA BISCUIT 120G,PACK,28,0,25,0,23,CADBURY,,,8901233032368
10028055,BOURN VITA LIL CHAMPS 500Gm,PCS,3,0,295,273.14,288,HINDUSTAN UNILEVER LTD,,,7622201423278
10024479,BOURN VITA Little Champs 500gm,PACK,1,0,283,0,275,CADBURY,,,8901233035321
10027840,BOURNVILLE 80G,PCS,8,0,100,89.29,98,HINDUSTAN UNILEVER LTD,,,7622201138486
10020438,BOURNVILLE RICH COCOA,PACK,10,0,45,0,44,GENERAL,,,8901233021645
10026529,BOURNVITA 200g,PCS,4,0,110,100,108,GENERAL,,,7622201423117
10028865,BRASH,PCS,11,0,40,16,25,HINDUSTAN UNILEVER LTD,,,BRASH16
10023467,BREAD,PACK,-34,0,0,0,0,GENERAL,,,99901000002573
10022448,BREAD 35.00,PACK,-3,0,0,0,0,GENERAL,,,8908007337193
10027905,BREAD TOAST 150Gm,PCS,20,0,20,17.35,19,HINDUSTAN UNILEVER LTD,,,8906020731097
10026603,BRISH,PCS,3,0,30,20,28,GENERAL,,,8904174501146
10026903,BRISH,PCS,12,0,40,20,30,HINDUSTAN UNILEVER LTD,,,BRISH20
10028680,BRISH,PCS,-4,0,20,8,15,HINDUSTAN UNILEVER LTD,,,BRISH8
10028741,BRISH,PCS,9,0,25,13.3,18,HINDUSTAN UNILEVER LTD,,,8904000926280
10028742,BRISH,PCS,12,0,12,6.91,10,HINDUSTAN UNILEVER LTD,,,8904000925450
10028864,BRISH,PCS,12,0,50,22,35,HINDUSTAN UNILEVER LTD,,,BRASH22
10027884,BRITANA CHEESY SLICES,PCS,19,7.2,20,7.2,15,HINDUSTAN UNILEVER LTD,,,SLICES8
10000495,BRITANNIA 50-50 Sweet N Salty 10/-,PACK,48,0,10,0,9.5,BRITANNIA,,,8901063016699
